word	variant	zipf
horses	horse	3.17
hostile	hostiles	3.69
hostiles	hostile	3.92
houle	houla	2.58
houle	houles	2.16
houles	houle	3.19
hss	hs	3.53
huilé	huilée	2.59
huilé	huilés	2.09
huilé	huilées	1.80
hybride	hybrides	3.61
hybrides	hybride	3.81
hâte	hâter	2.76
hâte	hâté	2.39
hâte	hâtez	2.30
hâte	hâta	2.12
hâte	hâtent	1.95
hâte	hâtes	1.58
hâte	hâtant	1.49
hâte	hâtait	1.42
hâtes	hâte	4.40
icône	icônes	3.35
if	ifa	2.74
if	ifs	2.68
if	ife	2.04
ifs	if	3.97
il	ils	6.36
il	ile	4.29
il	iles	3.53
il	ila	2.89
ile	iles	3.53
ile	ila	2.89
iles	ile	4.29
ils	il	6.98
ils	ilse	2.40
ils	ilsa	2.05
ima	imax	2.65
in	ina	3.17
in	ins	3.15
in	ines	2.85
in	ine	2.72
in	inez	2.37
in	inés	2.22
inacceptables	inacceptable	3.81
inceste	incestes	1.80
incestes	inceste	3.32
incite	inciter	3.85
incite	incité	3.33
incite	incitent	3.18
incite	incitant	3.15
incite	incitait	2.53
incite	incita	2.33
incite	incitez	2.02
index	indexé	2.75
index	indexés	2.65
index	indexer	2.62
index	indexée	2.57
index	indexées	2.48
index	indexe	2.01
indexe	indexé	2.75
indexe	indexer	2.62
indice	indices	4.13
indice	indica	2.65
indirect	indirects	3.50
indirect	indirecte	3.44
indirect	indirectes	3.13
indirects	indirect	3.56
inepte	ineptes	2.36
ineptes	inepte	2.62
inexplorée	inexplorées	2.29
inexplorées	inexplorée	2.22
informe	informer	4.21
informe	informé	4.14
informe	informent	3.04
informe	informant	3.04
informe	informez	3.02
informe	informa	2.59
informe	informes	2.55
informe	informait	2.43
informes	informe	3.86
injecte	injecter	3.35
injecte	injecté	3.29
injecte	injectant	2.63
injecte	injectent	2.35
injecte	injectait	1.93
injecte	injectez	1.63
injecte	injectes	1.56
injectes	injecte	3.07
ino	inox	3.14
inouï	inouïe	3.22
inouï	inouïes	2.28
inouï	inouïs	2.26
input	inputs	2.09
insecte	insectes	4.13
insectes	insecte	3.66
installer	installé	4.41
installer	installe	4.14
installer	installée	4.05
installer	installés	4.04
installer	installées	3.65
installer	installent	3.56
installer	installez	3.22
installer	installa	3.21
installer	installant	3.17
installer	installera	2.83
installer	installait	2.76
installer	installes	2.65
installé	installée	4.05
installé	installés	4.04
installé	installées	3.65
installée	installées	3.65
installés	installé	4.41
instaurer	instauré	3.45
instaurer	instaure	3.27
instaurer	instaurée	3.07
instaurer	instaurant	2.91
instaurer	instaurées	2.43
instaurer	instaurent	2.43
instaurer	instaurés	2.37
instaurer	instaura	2.03
instaurer	instaurait	1.90
instaurer	instaurai	0.00
intrigue	intrigues	3.48
intrigue	intrigué	3.15
intrigue	intriguant	2.66
intrigue	intriguer	2.44
intrigue	intriguent	2.32
intrigue	intriguait	2.31
intrigue	intrigua	1.58
intrigue	intriguez	1.30
intrigues	intrigue	3.98
ire	ira	4.43
ire	irait	3.88
ire	irez	3.16
ire	ires	2.28
iri	iris	3.80
iri	iriez	2.44
iri	irions	2.39
isabell	isabelle	4.17
isabell	isabella	3.06
isi	isis	3.45
isis	isi	2.65
isole	isolé	4.05
isole	isoler	3.78
isole	isolant	3.20
isole	isola	2.78
isole	isolent	2.60
isole	isolait	1.97
isole	isolez	1.95
ive	ives	2.67
ive	iva	2.48
ive	iver	2.29
iver	ive	3.32
iver	ives	2.67
iver	iva	2.48
ives	ive	3.32
jack	jacks	2.48
jardine	jardiner	2.61
jardine	jardiné	1.37
jardine	jardinent	1.32
jardine	jardinait	1.11
jaune	jaunes	4.09
jean	jeans	3.70
jean	jeane	2.02
jeep	jeeps	2.31
jen	jens	3.00
jen	jena	2.53
jen	jene	2.04
jenn	jenna	3.07
jenn	jenner	2.96
jenni	jennie	2.73
jens	jen	3.49
jessi	jessie	3.22
jets	jet	4.06
jett	jette	4.29
jett	jettent	3.60
jett	jettes	2.98
jett	jetter	2.76
jett	jetta	2.40
jett	jetté	2.39
jett	jettez	2.00
jette	jettent	3.60
jette	jettes	2.98
jette	jetter	2.76
jette	jetta	2.40
jette	jetté	2.39
jette	jettez	2.00
jettes	jette	4.29
job	jobs	3.74
jobs	job	4.40
joli	jolie	4.65
joli	jolies	4.03
joli	jolis	3.76
jolis	joli	4.53
jou	jouer	5.23
jou	joue	5.08
jou	joué	4.85
jou	jouent	4.38
jou	joues	4.12
jou	jouant	4.10
jou	jouait	4.08
jou	jouez	3.85
jou	jouée	3.60
jou	jouaient	3.47
jou	joués	3.39
jou	jouons	3.22
joue	jouer	5.23
joue	joué	4.85
joue	jouent	4.38
joue	joues	4.12
joue	jouant	4.10
joue	jouait	4.08
joue	jouez	3.85
joue	joua	3.20
joule	joules	2.51
joules	joule	2.55
justice	justices	2.70
justifie	justifier	4.35
justifie	justifié	3.87
justifie	justifient	3.41
justifie	justifiant	3.40
justifie	justifiait	3.03
justifie	justifiez	2.84
justifie	justifia	2.15
justifie	justifies	2.02
k	kent	3.65
k	ka	3.55
k	ke	3.53
k	kai	3.42
k	kant	3.30
k	ks	2.85
k	ker	2.60
k	kes	2.40
k	ké	2.22
k	kas	2.18
ka	kaas	2.22
ka	kas	2.18
kaki	kakis	2.00
kakis	kaki	3.00
karine	karina	2.66
karle	karla	2.56
kart	karts	2.08
karts	kart	3.23
kas	ka	3.55
kas	kasai	2.49
kas	kass	2.40
kas	kasa	2.02
kastro	kastros	0.00
kastros	kastro	1.22
katrine	katrina	2.95
kebab	kebabs	2.76
kebabs	kebab	3.36
keir	keira	2.56
kek	keke	2.28
kelvins	kelvin	2.89
kenner	kenna	2.00
kermesse	kermesses	2.05
kermesses	kermesse	2.89
khan	khans	2.02
kidnapping	kidnappings	2.12
kil	kils	1.38
kilo	kilos	4.12
kilos	kilo	3.63
kils	kil	3.26
kilt	kilts	1.83
kilts	kilt	2.66
kiwi	kiwis	2.72
kiwis	kiwi	3.06
klar	klara	2.54
klos	klose	2.22
kms	km	4.91
koli	kolia	2.07
kram	kramer	3.19
krauss	kraus	2.56
kreutz	kreutzer	2.07
krieg	krieger	2.50
kriss	kris	3.20
krist	krista	2.33
kristine	kristina	3.05
kro	kroes	2.34
krug	kruger	3.08
kuni	kunis	2.20
kunis	kuni	2.14
kyste	kystes	2.63
kystes	kyste	2.88
képi	képis	1.82
la	las	4.22
la	lax	2.55
la	laa	2.30
la	lae	2.28
lad	lada	2.74
lad	lads	1.90
lads	lad	2.85
laer	laa	2.30
laer	lae	2.28
laide	laides	2.77
laides	laide	3.38
laine	laines	2.79
laine	lainé	2.57
laines	laine	4.00
lair	laire	2.18
laisse	laisser	5.15
laisse	laissé	4.80
laisse	laissez	4.55
laisse	laissant	4.42
laisse	laissent	4.29
laisse	laissait	3.88
laisse	laisses	3.76
laisse	laissa	3.54
laisser	laisse	5.17
laisser	laissé	4.80
laisser	laissez	4.55
laisser	laissant	4.42
laisser	laissent	4.29
laisser	laissée	3.88
laisser	laissait	3.88
laisser	laissés	3.87
laisser	laissons	3.85
laisser	laissera	3.82
laisser	laisses	3.76
laisser	laissa	3.54
laisses	laisse	5.17
laissé	laissée	3.88
laissé	laissés	3.87
laissé	laissées	3.48
laissée	laissées	3.48
laissés	laissé	4.80
lalli	lallier	2.14
lami	lamia	2.58
lance	lancer	4.68
lance	lancé	4.61
lance	lancent	3.79
lance	lances	3.48
lance	lancez	3.33
lances	lance	4.76
lancie	lancia	2.58
lancie	lancier	2.06
lancie	lanciez	1.37
landi	landis	2.48
landis	landi	2.04
lani	lanier	2.16
lap	laps	3.37
lap	lapa	2.07
lap	lapons	2.01
lap	laper	1.86
lap	lape	1.67
lap	lapé	1.27
lap	lapait	0.00
lap	lapant	0.00
lap	lapent	0.00
lap	lapées	0.00
lapi	lapis	2.63
lapi	lapix	2.30
lapone	lapones	1.20
laps	lap	2.86
laps	lapse	2.34
laqué	laquée	2.01
laqué	laqués	2.00
laqué	laquées	1.76
large	larges	4.05
large	largent	2.49
large	larger	2.06
las	la	7.43
las	laser	3.92
las	lass	2.39
lasse	lasser	3.34
lasse	lassé	3.16
lasse	lassant	2.94
lasse	lassent	2.60
lasse	lasses	2.32
lasse	lassa	2.18
lasse	lassez	2.05
lasse	lassait	1.86
lasses	lasse	3.61
latino	latinos	3.01
latinos	latino	3.55
latrine	latrines	2.83
latrines	latrine	1.89
latter	lattes	3.06
latter	latte	2.96
latter	latté	1.86
latter	lattés	1.22
laure	laurent	4.66
laure	laura	4.10
lauri	laurier	3.59
lauri	laurie	3.42
laurie	laurier	3.59
lave	laver	4.16
lave	lavé	3.50
lave	laves	3.12
lave	lavez	3.01
lave	lavent	2.91
lave	lavant	2.78
lave	lavait	2.64
lave	lava	2.62
laves	lave	4.07
lavi	lavis	2.78
lavi	lavie	2.42
lavis	lavi	2.02
laïque	laïques	3.26
laïques	laïque	3.78
lcs	lc	3.25
lds	ld	2.96
le	la	7.43
le	les	7.25
le	lait	4.61
le	lee	4.23
le	lent	3.99
le	lé	3.42
le	lex	3.34
le	lez	3.29
le	lea	3.28
le	ler	2.78
le	lees	2.35
le	leer	2.26
leb	lebas	2.40
leb	leber	2.03
leclair	leclaire	2.31
lecteur	lecteurs	4.32
lecteurs	lecteur	4.34
lecture	lectures	3.90
lectures	lecture	4.74
leff	leffe	2.22
leg	legs	3.44
leg	leger	2.97
leg	lega	2.38
leg	lege	2.06
legg	legge	2.07
legs	leg	2.86
leks	lek	2.09
lel	lela	2.19
lel	lele	2.01
lele	lela	2.19
lem	lement	2.03
lemme	lemmes	1.91
lemmer	lemme	2.66
lemmer	lemmes	1.91
lemmes	lemme	2.66
len	lens	3.78
len	lena	3.41
len	lene	2.00
lene	lena	3.41
lens	len	3.12
lepton	leptons	1.45
leptons	lepton	1.06
les	le	7.35
les	less	3.02
lesbienne	lesbiennes	3.74
lesli	leslie	3.54
lesquels	lesquel	2.18
lest	lester	3.30
lest	leste	2.65
lest	lesté	2.40
lest	lestée	2.09
lest	lestés	1.95
lest	lestes	1.78
lest	lestées	1.68
lest	lestez	0.00
leste	lester	3.30
leste	lesté	2.40
leste	lestes	1.78
leste	lestez	0.00
lester	leste	2.65
lester	lesté	2.40
lester	lestée	2.09
lester	lestés	1.95
lester	lestes	1.78
lester	lestées	1.68
lester	lestez	0.00
lestes	leste	2.65
lesté	lestée	2.09
lesté	lestés	1.95
lesté	lestées	1.68
lestée	lestées	1.68
lestées	lestée	2.09
lestés	lesté	2.40
let	lets	2.45
lett	letter	2.87
lett	lettons	2.46
lett	letta	2.08
lett	lette	1.93
lett	lettes	1.68
lette	letter	2.87
lette	letta	2.08
lette	lettes	1.68
letter	letters	2.83
letter	lettons	2.46
letter	lettere	2.28
letter	letta	2.08
letter	lette	1.93
letter	lettes	1.68
lettes	lette	1.93
lettons	letton	2.89
lettre	lettres	4.81
lettre	lettré	2.86
lettres	lettre	4.92
lettré	lettrés	2.99
lettré	lettrée	2.18
letts	lett	2.46
leur	leurs	5.82
leurs	leur	6.17
lev	lever	4.54
lev	levée	4.17
lev	levé	4.13
lev	levant	3.87
lev	levées	3.41
lev	levez	3.37
lev	leva	3.37
lev	levés	3.36
lev	levait	2.95
lev	leve	2.82
lev	levons	2.63
lev	levent	2.32
leve	lever	4.54
leve	levé	4.13
leve	levant	3.87
leve	levez	3.37
leve	leva	3.37
leve	levait	2.95
leve	levent	2.32
levi	levier	3.87
levi	levis	3.02
levi	leviez	1.35
levis	levi	3.16
lex	lexa	2.20
lexi	lexie	2.51
lexi	lexis	2.01
lexicale	lexicales	2.54
lexicales	lexicale	2.72
lexis	lexi	2.53
li	lié	4.51
li	liés	4.50
li	liées	4.41
li	lis	4.40
li	liée	4.35
li	lions	3.94
li	lie	3.91
li	lier	3.74
li	liant	3.40
li	lies	3.18
li	lia	3.11
li	lient	3.11
liane	lianes	2.72
liane	liana	2.30
libelle	libellé	2.96
libelle	libelles	2.02
libelle	libeller	1.63
libelles	libelle	2.32
librairie	librairies	3.45
librairies	librairie	4.14
libre	libres	4.43
libre	libra	2.32
libres	libre	5.11
libri	libris	2.72
libris	libri	2.76
lie	lié	4.51
lie	lier	3.74
lie	liant	3.40
lie	lies	3.18
lie	lia	3.11
lie	lient	3.11
lie	liait	2.66
lie	liez	2.37
lies	lie	3.91
lift	lifter	1.75
lift	lifté	1.59
lift	liftée	1.47
lift	liftées	1.09
lifting	liftings	1.85
lige	liga	3.69
lige	liger	2.03
lige	liges	1.65
liger	liga	3.69
liger	lige	2.40
liger	liges	1.65
liges	lige	2.40
ligne	lignes	4.82
ligne	ligné	2.24
ligne	ligner	1.48
lignes	ligne	5.41
ligue	ligues	3.48
ligue	liguer	2.04
ligue	liguent	1.99
ligue	ligué	1.75
ligue	liguez	1.41
ligue	liguait	0.00
liguer	ligue	4.86
liguer	ligues	3.48
liguer	ligués	2.18
liguer	liguent	1.99
liguer	ligué	1.75
liguer	liguées	1.71
liguer	liguez	1.41
liguer	liguaient	0.00
liguer	liguait	0.00
ligues	ligue	4.86
ligué	ligués	2.18
ligué	liguées	1.71
ligués	ligué	1.75
lila	lilas	3.30
lilas	lila	3.16
lili	lilia	2.55
lili	lilie	2.10
lilie	lilia	2.55
lime	lima	3.49
lime	limes	2.67
lime	limer	2.34
lime	limé	2.00
lime	liment	1.33
lime	limant	1.15
lime	limez	1.06
lime	limait	0.00
limer	lima	3.49
limer	lime	3.19
limer	limes	2.67
limer	limons	2.42
limer	limé	2.00
limer	limée	1.43
limer	liment	1.33
limer	limant	1.15
limer	limez	1.06
limer	limait	0.00
limer	limaient	0.00
limes	lime	3.19
lina	linas	2.27
linas	lina	3.27
line	lina	3.27
line	lines	3.10
line	liner	3.07
line	linea	2.38
links	link	3.63
lino	linos	1.38
linos	lino	3.15
lippe	lippes	1.01
lippes	lippe	2.40
liquide	liquides	3.73
liquide	liquider	3.21
liquide	liquidé	2.80
liquide	liquident	1.64
liquide	liquidait	1.32
liquide	liquidez	1.04
liquides	liquide	4.42
lira	liras	2.50
lire	lira	3.15
lire	lires	2.92
lire	lirez	2.68
lire	lirait	2.44
lires	lire	5.22
lis	li	4.22
lis	lisez	4.01
lis	lisa	4.00
lis	lisant	3.91
lis	lise	3.73
lis	lisent	3.65
lis	lisée	3.43
lis	lisait	3.36
lis	lisons	2.88
lis	lisaient	2.61
lis	lises	2.47
lise	lisez	4.01
lise	lisa	4.00
lise	lisant	3.91
lise	lisent	3.65
lise	lisait	3.36
lise	lises	2.47
lises	lise	3.73
lisons	lison	2.59
lisse	lisses	3.47
lisse	lisser	3.10
lisse	lissé	2.52
lisse	lissa	2.50
lisse	lissant	2.05
lisse	lissent	1.93
lisse	lissez	1.69
lisse	lissait	0.00
lisser	lisse	3.82
lisser	lisses	3.47
lisser	lissé	2.52
lisser	lissa	2.50
lisser	lissée	2.20
lisser	lissés	2.17
lisser	lissant	2.05
lisser	lissent	1.93
lisser	lissées	1.88
lisser	lissez	1.69
lisser	lissaient	0.00
lisser	lissait	0.00
lisses	lisse	3.82
lissé	lissée	2.20
lissé	lissés	2.17
lissé	lissées	1.88
list	liste	5.14
list	listes	4.24
list	lister	3.20
list	listé	2.94
list	listés	2.86
list	listées	2.60
list	listant	2.35
list	lists	2.30
list	listée	2.12
list	lista	2.08
list	listent	2.02
list	listez	1.63
liste	listes	4.24
liste	lister	3.20
liste	listé	2.94
liste	listant	2.35
liste	lista	2.08
liste	listent	2.02
liste	listez	1.63
lister	liste	5.14
lister	listes	4.24
lister	listé	2.94
lister	listés	2.86
lister	listées	2.60
lister	listant	2.35
lister	listée	2.12
lister	lista	2.08
lister	listent	2.02
lister	listez	1.63
listes	liste	5.14
listing	listings	2.23
listings	listing	2.71
lists	list	3.56
listé	listés	2.86
listé	listées	2.60
listé	listée	2.12
listée	listées	2.60
listées	listée	2.12
listés	listé	2.94
lit	lits	3.95
lit	lite	2.94
lit	lita	2.19
lit	lité	1.49
lit	liter	1.46
lit	litée	0.00
litige	litiges	3.41
litiges	litige	3.70
litre	litres	4.06
litres	litre	3.82
lits	lit	5.03
live	lives	3.33
live	liver	2.08
livi	livia	2.77
livi	livie	2.22
livie	livia	2.77
living	livings	0.00
livingston	livingstone	2.54
lks	lk	2.31
lle	lles	2.30
lle	lla	2.24
lles	lle	2.55
lm	lms	2.48
lm	lme	2.29
lmd	lmde	2.35
lms	lm	3.14
lobby	lobbys	2.96
lobo	lobos	2.43
lobos	lobo	2.64
loch	loches	2.68
loch	loche	2.04
loco	locos	2.25
locos	loco	3.19
loden	lodens	0.00
loft	lofts	2.24
lofts	loft	3.24
logo	logos	3.44
logos	logo	4.20
loir	loire	4.47
loir	loirs	1.94
loirs	loir	3.54
longue	longues	4.49
longues	longue	4.98
loque	loques	2.29
loque	loquait	0.00
loque	loquer	0.00
loques	loque	2.70
lor	lors	5.57
lor	lore	2.78
lor	lora	2.52
lord	lords	3.19
lord	lorde	2.78
lords	lord	4.15
lores	lore	2.78
lorette	loretta	2.65
lori	lorient	3.82
lori	lorie	2.83
lori	loris	2.78
lori	loria	2.06
lorie	lorient	3.82
lorie	loria	2.06
loris	lori	2.99
lorn	lorne	2.70
lorn	lorna	2.60
lorne	lorna	2.60
lorri	lorris	2.21
lors	lor	2.62
lot	lots	3.82
lots	lot	4.42
lotte	lotta	2.34
lotte	lottes	1.39
lottes	lotte	2.89
lou	louer	4.17
lou	loué	3.79
lou	loue	3.74
lou	loués	3.18
lou	louée	3.15
lou	louent	3.15
lou	louant	2.97
lou	louez	2.86
lou	louait	2.84
lou	louées	2.74
lou	louons	2.59
lou	loua	2.37
loue	louer	4.17
loue	loué	3.79
loue	louent	3.15
loue	louant	2.97
loue	louez	2.86
loue	louait	2.84
loue	loua	2.37
loue	loues	2.29
louis	louise	4.19
louis	louisa	3.06
louis	loui	2.06
louise	louisa	3.06
loulou	loulous	2.85
loulous	loulou	3.25
loup	loups	3.98
loup	loupé	3.70
loup	loupe	3.62
loup	louper	3.43
loup	loupes	2.73
loup	loupée	2.30
loup	loupés	2.28
loup	loupez	2.18
loup	loupent	2.02
loup	loupées	1.62
loup	loupait	1.49
loup	loupai	0.00
loupe	loupé	3.70
loupe	louper	3.43
loupe	loupes	2.73
loupe	loupez	2.18
loupe	loupent	2.02
loupe	loupait	1.49
louper	loupé	3.70
louper	loupe	3.62
louper	loupes	2.73
louper	loupée	2.30
louper	loupés	2.28
louper	loupez	2.18
louper	loupent	2.02
louper	loupera	1.68
louper	loupées	1.62
louper	louperai	1.59
louper	loupait	1.49
louper	louperait	1.05
loupes	loupe	3.62
loups	loup	4.36
loupé	loupée	2.30
loupé	loupés	2.28
loupé	loupées	1.62
loupée	loupées	1.62
loupées	loupée	2.30
loupés	loupé	3.70
lourd	lourde	4.19
lourd	lourdes	4.11
lourd	lourds	4.10
lourd	lourder	1.94
lourd	lourdé	1.36
lourd	lourdés	0.00
lourd	lourdée	0.00
lourd	lourdées	0.00
lourde	lourdes	4.11
lourde	lourder	1.94
lourde	lourdé	1.36
lourder	lourde	4.19
lourder	lourdes	4.11
lourder	lourdé	1.36
lourder	lourdés	0.00
lourder	lourdée	0.00
lourder	lourdées	0.00
lourdes	lourde	4.19
lourds	lourd	4.48
lourdé	lourdées	0.00
lourdé	lourdés	0.00
lourdé	lourdée	0.00
lourdée	lourdées	0.00
lourdées	lourdée	0.00
lourdés	lourdé	1.36
louvre	louvres	2.33
louvres	louvre	4.00
love	lover	2.99
love	loves	2.78
love	lové	2.28
love	lova	2.23
love	lovent	1.10
love	lovait	1.06
lps	lp	3.30
lrs	lr	3.99
lts	lt	3.64
lubie	lubies	2.54
lubies	lubie	2.77
lucie	lucia	3.21
ludi	ludions	0.00
lui	luis	4.01
luis	lui	6.20
luis	luisa	2.94
luis	luisant	2.74
luis	luise	2.03
luis	luisait	1.77
luis	luisent	1.73
luis	luisaient	1.46
lumi	lumia	2.79
lunaire	lunaires	3.07
lunaires	lunaire	3.70
lunch	lunchs	2.12
lunch	lunches	0.00
lunette	lunettes	4.44
lunettes	lunette	3.55
luné	lunée	1.31
luné	lunés	1.02
lutte	lutter	4.42
lutte	luttes	3.90
lutte	luttent	3.42
lutte	lutté	3.27
lutte	luttant	3.26
lutte	luttait	2.81
lutte	lutta	2.36
lutte	luttez	2.28
lutter	lutte	4.85
lutter	luttes	3.90
lutter	luttent	3.42
lutter	lutté	3.27
lutter	luttant	3.26
lutter	luttait	2.81
lutter	luttons	2.72
lutter	luttaient	2.47
lutter	lutta	2.36
lutter	luttez	2.28
lutter	luttera	2.22
lutter	lutterons	1.88
luxe	luxes	2.46
luxe	luxé	1.87
luxe	luxer	1.25
luxes	luxe	4.45
ly	lys	3.56
ly	lyons	2.74
ly	lyes	2.14
lydie	lydia	3.47
lyrique	lyriques	3.16
lys	ly	2.95
lys	lyse	2.50
lys	lysa	2.24
lyse	lysa	2.24
lè	lès	3.59
lèche	lèchent	2.46
lèche	lèches	2.45
lèches	lèche	3.50
lèpre	lèpres	0.00
lèpres	lèpre	2.89
lès	lèse	2.79
lès	lè	2.38
lève	lèvent	3.44
lève	lèves	3.12
lèves	lève	4.40
lèvre	lèvres	4.43
lèvres	lèvre	3.59
lé	léa	3.60
lé	lés	2.44
lés	lé	3.42
lés	lésés	2.88
lés	lésé	2.85
lés	lésée	2.58
lés	léser	2.41
lés	lésées	2.27
lés	lésaient	0.00
lévi	lévis	3.42
lévis	lévi	3.00
ma	max	4.69
ma	mas	3.79
ma	mae	3.33
ma	maes	2.83
ma	maa	2.62
ma	maé	2.57
ma	maas	2.35
mac	macé	2.85
mac	macs	2.62
mac	mace	2.60
mac	maca	2.06
machine	machines	4.49
machine	machina	2.74
machine	machiné	1.19
machine	machiner	1.17
machinerie	machineries	2.12
machineries	machinerie	3.07
machines	machine	4.72
macro	macros	2.64
macros	macro	3.51
macros	macross	2.18
macross	macros	2.64
macs	mac	4.35
madine	madina	2.10
madri	madrier	1.76
maestri	maestria	2.38
maestros	maestro	3.31
mafi	mafia	3.92
mafi	mafias	2.69
magazine	magazines	3.88
magazines	magazine	4.51
maggi	maggie	3.47
magie	magies	2.25
magique	magiques	3.75
mahdi	mahdia	2.27
mai	mais	6.62
mai	maia	2.93
mai	maier	2.53
mai	maie	1.72
mai	maies	0.00
mail	mails	3.92
mail	mailer	2.28
mail	mailé	0.00
maine	maina	2.00
mainte	maintes	3.77
maintes	mainte	2.71
mair	maire	4.87
mair	maires	4.13
maire	maires	4.13
maires	maire	4.87
mairie	mairies	3.38
mairies	mairie	4.53
mais	mai	5.24
mais	maisons	4.75
maki	makis	2.31
makis	maki	2.77
mal	male	3.28
mal	mala	3.05
mal	males	2.55
mal	mals	2.39
mali	malia	2.63
malt	malte	3.65
malt	malta	2.42
malt	maltée	2.09
malt	malts	2.01
malt	malté	1.84
malte	malta	2.42
malte	malté	1.84
malts	malt	3.13
mami	mamie	3.86
mami	mamies	2.81
mamie	mamies	2.81
mamies	mamie	3.86
man	mans	3.89
man	mana	3.09
man	mane	2.68
man	mané	2.57
man	manant	2.21
man	manent	2.14
man	manas	2.10
mande	mandé	3.02
mande	mandant	2.66
mande	mander	2.48
mande	manda	2.45
mande	mandez	1.65
mande	mandes	1.12
mande	mandait	0.00
mandes	mande	2.49
mane	mana	3.09
mane	mané	2.57
mane	manant	2.21
mane	manent	2.14
mani	manie	3.55
mani	manier	3.42
mani	mania	2.97
mani	manies	2.69
mani	maniant	2.50
mani	manient	2.35
mani	manié	2.32
mani	maniait	1.96
mani	maniée	1.88
mani	maniez	1.80
mani	maniés	1.61
mani	maniées	1.28
manie	manier	3.42
manie	mania	2.97
manie	manies	2.69
manie	maniant	2.50
manie	manient	2.35
manie	manié	2.32
manie	maniait	1.96
manie	maniez	1.80
manies	manie	3.55
manifeste	manifester	4.09
manifeste	manifestent	3.79
manifeste	manifesté	3.68
manifeste	manifestant	3.51
manifeste	manifestes	2.99
manifeste	manifestait	2.78
manifeste	manifesta	2.55
manifeste	manifestez	2.42
manifestes	manifeste	4.20
manne	manner	2.01
manne	mannes	1.93
mannes	manne	3.23
manni	mannix	2.19
mans	man	4.45
mans	manse	2.25
mansi	mansions	2.05
manuel	manuels	3.75
manuel	manuela	2.83
maori	maoris	2.27
maori	maorie	1.84
maories	maorie	1.84
maoris	maori	2.44
maoïste	maoïstes	2.55
maoïstes	maoïste	2.72
marc	marca	2.92
marc	marcs	2.49
marcel	marcela	2.30
marcelle	marcella	2.33
marche	marché	5.22
marche	marcher	4.56
marche	marches	4.08
marche	marchent	3.84
marche	marchait	3.82
marche	marchant	3.64
marche	marchez	3.06
marche	marcha	2.80
marches	marche	5.16
marcie	marcia	2.90
marcs	marc	4.67
mare	mara	3.25
mare	mares	3.02
mare	marant	2.44
mare	maré	2.35
mare	maree	2.00
mares	mare	3.66
marg	marge	4.36
marg	marges	3.75
marg	marga	2.09
marge	marges	3.75
marge	marga	2.09
marguerite	marguerites	2.64
marguerites	marguerite	3.99
mari	marie	5.03
mari	maria	4.35
mari	marié	4.29
mari	mariée	4.26
mari	marier	4.24
mari	mariés	3.93
mari	maris	3.61
mari	mariées	3.47
mari	marient	3.34
mari	maries	2.96
mari	mariant	2.83
mari	mariez	2.74
marie	maria	4.35
marie	marié	4.29
marie	marier	4.24
marie	marient	3.34
marie	maries	2.96
marie	mariant	2.83
marie	mariez	2.74
marie	mariee	2.54
marie	mariait	2.40
maries	marie	5.03
marine	marines	3.91
marine	marina	3.83
marine	mariner	2.93
marine	mariné	2.61
marine	marinait	0.00
marines	marine	4.85
marini	marinier	2.55
maris	mari	4.80
maris	marisa	2.80
marle	marla	2.42
marle	marles	1.86
marles	marle	2.31
marmi	marmier	2.07
marne	marnes	2.79
marne	marner	1.65
marne	marné	0.00
marne	marnent	0.00
marnes	marne	4.22
marni	marnie	2.51
marni	marnier	2.14
marni	marnix	2.05
marnie	marnier	2.14
marque	marqué	4.61
marque	marques	4.45
marque	marquer	4.31
marque	marquant	3.83
marque	marquent	3.64
marque	marquez	3.34
marque	marquait	3.18
marque	marqua	3.05
marque	marquee	2.01
marques	marque	5.02
marquis	marquise	3.46
marquis	marquises	2.73
marqué	marquée	4.22
marqué	marqués	3.86
marqué	marquées	3.64
marri	marrier	2.14
marri	marrie	1.92
marri	marrions	1.62
marri	marris	1.56
marrie	marrier	2.14
marris	marri	2.03
marte	marta	3.17
martine	martinez	3.57
martine	martina	2.95
martini	martinis	1.65
martinis	martini	3.27
marxiste	marxistes	3.17
marxistes	marxiste	3.53
marée	marées	3.46
mas	ma	6.00
mas	mass	3.46
mas	masa	2.37
mas	masai	2.10
mas	mase	2.03
masque	masques	3.87
masque	masquer	3.60
masque	masqué	3.57
masque	masquent	2.66
masque	masquant	2.65
masque	masquait	2.11
masquer	masque	4.29
masquer	masques	3.87
masquer	masqué	3.57
masquer	masqués	3.17
masquer	masquée	2.96
masquer	masquent	2.66
masquer	masquant	2.65
masquer	masquées	2.60
masquer	masquait	2.11
masquer	masquaient	1.71
masques	masque	4.29
masse	masses	3.94
masse	massé	3.26
masse	masser	3.22
masse	massa	3.19
masse	massant	2.21
masse	massent	2.19
masse	massez	2.02
masse	massait	1.79
masses	masse	4.74
massi	massie	2.02
match	matchs	4.74
match	matches	4.10
match	matcher	2.37
match	matche	2.32
match	matcha	2.00
matche	matches	4.10
matche	matcher	2.37
matche	matcha	2.00
matches	matche	2.32
matchs	match	5.25
mate	mater	3.73
mate	mata	3.11
mate	maté	3.07
mate	mates	2.85
mate	matez	2.76
mate	matant	2.29
mate	matent	2.29
mate	matait	1.86
mater	mate	3.57
mater	mata	3.11
mater	maté	3.07
mater	mates	2.85
mater	matez	2.76
mater	matant	2.29
mater	matent	2.29
mater	matons	2.19
mater	matée	2.04
mater	matait	1.86
