word	variant	zipf
minded	mind	5.41
minded	minds	4.45
minded	minding	3.12
minds	mind	5.41
minds	minded	4.15
minds	minding	3.12
mine	mining	4.56
mine	mines	4.18
mine	mined	3.41
mined	mine	5.04
mined	mining	4.56
mined	mines	4.18
mines	mine	5.04
mines	mining	4.56
mines	mined	3.41
mini	minis	2.83
mining	mine	5.04
mining	mines	4.18
mining	mined	3.41
ministries	ministry	4.63
ministry	ministries	3.60
minute	minutes	5.31
minute	minutest	1.76
minute	minuted	1.66
minute	minuter	1.04
minute	minuting	0.00
miss	missing	5.05
miss	missed	4.83
miss	misses	3.85
misses	miss	5.22
misses	missing	5.05
misses	missed	4.83
mist	mists	2.83
mist	misting	2.12
mist	misted	1.92
mistake	mistakes	4.45
mistake	mistaken	3.98
mistake	mistook	3.07
mistake	mistaking	3.01
mistier	misty	3.39
mistier	mistiest	0.00
mistiest	misty	3.39
mistiest	mistier	0.00
mistress	mistresses	2.93
misty	mistier	0.00
misty	mistiest	0.00
mix	mixed	4.64
mix	mixing	4.11
mix	mixes	3.52
mixed	mix	4.71
mixed	mixing	4.11
mixed	mixes	3.52
mixes	mix	4.71
mixes	mixed	4.64
mixes	mixing	4.11
mixing	mix	4.71
mixing	mixed	4.64
mixing	mixes	3.52
mixture	mixtures	3.09
mixtures	mixture	4.18
mobile	mobiles	3.06
mock	mocking	3.55
mock	mocked	3.43
mock	mocks	3.04
mockeries	mockery	3.29
mockery	mockeries	1.43
model	models	4.74
model	modeling	3.94
model	modelling	3.70
model	modeled	3.50
model	modelled	3.25
modern	moderns	2.24
modern	moderner	1.44
modern	modernest	0.00
moderner	modern	5.07
moderner	moderns	2.24
moderner	modernest	0.00
moire	moireing	0.00
moire	moires	0.00
moire	moired	0.00
moired	moire	1.99
moired	moireing	0.00
moired	moires	0.00
moires	moire	1.99
moires	moireing	0.00
moires	moired	0.00
moist	moister	1.86
moist	moistest	0.00
moister	moist	3.69
moister	moistest	0.00
mom	moms	3.86
mommy	mommies	2.54
moms	mom	5.12
monarch	monarchs	3.14
monitored	monitor	4.37
monitored	monitoring	4.34
monitored	monitors	3.82
monopoly	monopolies	3.10
monster	monsters	4.17
monsters	monster	4.49
monthly	monthlies	1.79
moo	moos	2.42
moo	mooing	1.83
moo	mooed	1.18
mood	moods	3.37
moodier	moody	3.70
moodier	moodiest	1.06
moodiest	moody	3.70
moodiest	moodier	1.51
moods	mood	4.44
moody	moodier	1.51
moody	moodiest	1.06
mooed	moo	3.15
mooed	moos	2.42
mooed	mooing	1.83
mooing	moo	3.15
mooing	moos	2.42
mooing	mooed	1.18
moos	moo	3.15
moos	mooing	1.83
moos	mooed	1.18
moral	morals	3.65
mordant	mordants	1.24
mordant	mordanted	0.00
mordant	mordanting	0.00
mordanted	mordant	2.25
mordanted	mordants	1.24
mordanted	mordanting	0.00
mordanting	mordant	2.25
mordanting	mordants	1.24
mordanting	mordanted	0.00
mordants	mordant	2.25
mordants	mordanted	0.00
mordants	mordanting	0.00
more	most	6.00
more	much	6.00
morgan	morgans	2.39
morgans	morgan	4.42
morgue	morgues	1.96
morgues	morgue	3.08
morning	mornings	3.66
moron	morons	3.52
morons	moron	3.75
morphine	morphines	0.00
morphines	morphine	3.37
morphologies	morphology	3.41
morphology	morphologies	2.11
mortal	mortals	3.19
mortalities	mortality	3.90
mortality	mortalities	1.88
mortals	mortal	3.86
moselle	moselles	0.00
moselles	moselle	2.26
moss	mosses	2.66
mosses	moss	3.89
mossier	mossy	2.64
mossier	mossiest	0.00
mossiest	mossy	2.64
mossiest	mossier	0.00
mossy	mossier	0.00
mossy	mossiest	0.00
most	more	6.36
most	much	6.00
motel	motels	2.90
motels	motel	3.61
mothers	mother	5.24
mothers	mothering	2.62
mothers	mothered	1.87
motif	motifs	3.26
motifs	motif	3.40
motive	motives	3.73
mourning	mourn	3.43
mourning	mourned	2.88
mourning	mourns	2.77
mourning	mournings	0.00
mouse	mice	4.09
move	moving	5.02
move	moved	5.01
move	moves	4.59
moved	move	5.35
moved	moving	5.02
moved	moves	4.59
movement	movements	4.35
movements	movement	4.97
moves	move	5.35
moves	moving	5.02
moves	moved	5.01
movie	movies	4.79
movies	movie	5.16
moving	move	5.35
moving	moved	5.01
moving	moves	4.59
mufti	muftis	1.48
muftis	mufti	2.86
multiplex	multiplexes	2.13
multiplexes	multiplex	2.78
mum	mums	3.36
mummy	mummies	2.91
mummy	mummied	0.00
mummy	mummying	0.00
murder	murdered	4.32
murder	murders	4.05
murder	murdering	3.72
murdered	murder	4.86
murdered	murders	4.05
murdered	murdering	3.72
murders	murder	4.86
murders	murdered	4.32
murders	murdering	3.72
mute	muted	3.42
mute	muting	2.53
mute	mutes	2.45
mysteries	mystery	4.45
mystery	mysteries	3.73
naive	naives	0.00
naives	naive	3.75
nannie	nannies	2.72
nap	naps	3.08
nap	napping	3.02
nap	napped	2.30
nastier	nasty	4.22
nastier	nastiest	2.59
nasty	nastiest	2.59
nasty	nastier	2.43
naught	naughts	1.05
naughts	naught	2.96
naughty	naughtiest	2.00
naughty	naughtier	1.66
near	nearest	4.11
near	nearing	3.39
near	nearer	3.38
near	nears	2.88
near	neared	2.84
neat	neater	2.37
neat	neatest	2.10
neater	neat	3.99
neater	neatest	2.10
necessaries	necessary	4.91
necessary	necessaries	2.01
necessity	necessities	3.36
nectar	nectars	1.53
nectars	nectar	3.25
need	needs	5.37
need	needed	5.18
need	needing	4.02
needed	need	5.97
needed	needs	5.37
needed	needing	4.02
needier	needy	3.58
needier	neediest	1.97
needing	need	5.97
needing	needs	5.37
needing	needed	5.18
needle	needles	3.70
needle	needling	2.24
needle	needled	1.82
needs	need	5.97
needs	needed	5.18
needs	needing	4.02
needy	neediest	1.97
needy	needier	1.38
neoprene	neoprenes	0.00
neoprenes	neoprene	2.55
nest	nests	3.43
nest	nesting	3.39
nest	nested	3.03
nested	nest	4.07
nested	nests	3.43
nested	nesting	3.39
nesting	nest	4.07
nesting	nests	3.43
nesting	nested	3.03
nests	nest	4.07
nests	nesting	3.39
nests	nested	3.03
net	nets	3.81
net	netting	3.24
net	netted	3.08
nets	net	4.76
nets	netting	3.24
nets	netted	3.08
netted	net	4.76
netted	nets	3.81
netted	netting	3.24
network	networks	4.45
network	networking	3.94
network	networked	2.98
networks	network	5.02
networks	networking	3.94
networks	networked	2.98
neutrino	neutrinos	2.76
neutrinos	neutrino	2.84
new	newest	4.04
new	newer	3.94
newer	new	6.25
newer	newest	4.04
newest	new	6.25
newest	newer	3.94
newspaper	newspapers	4.25
niche	niches	3.05
niche	niched	1.26
niche	niching	0.00
nick	nicks	3.07
nick	nicked	2.73
nick	nicking	2.25
nicked	nick	4.59
nicked	nicks	3.07
nicked	nicking	2.25
niece	nieces	3.09
nieces	niece	3.82
night	nights	4.47
nighthawk	nighthawks	1.95
nighthawks	nighthawk	2.53
nights	night	5.61
ninja	ninjas	3.05
nix	nixed	2.28
nix	nixing	1.77
nix	nixes	1.69
nixed	nix	3.00
nixed	nixing	1.77
nixed	nixes	1.69
nixes	nix	3.00
nixes	nixed	2.28
nixes	nixing	1.77
nixing	nix	3.00
nixing	nixed	2.28
nixing	nixes	1.69
noble	nobles	3.40
noble	noblest	2.52
noble	nobler	2.32
nobler	noble	4.24
nobler	nobles	3.40
nobler	noblest	2.52
node	nodes	3.78
nodes	node	3.88
norm	norms	3.76
norm	normed	1.93
norm	norming	1.38
normed	norm	3.93
normed	norms	3.76
normed	norming	1.38
norming	norm	3.93
norming	norms	3.76
norming	normed	1.93
norms	norm	3.93
norms	normed	1.93
norms	norming	1.38
notable	notables	2.64
note	notes	4.84
note	noted	4.69
note	noting	4.00
noted	note	5.04
noted	notes	4.84
noted	noting	4.00
notes	note	5.04
notes	noted	4.69
notes	noting	4.00
nova	novas	2.10
nova	novae	2.03
novae	nova	3.92
novae	novas	2.10
novas	nova	3.92
novas	novae	2.03
null	nulls	1.87
null	nulled	1.73
null	nulling	1.25
object	objects	4.51
object	objected	3.50
object	objecting	2.89
objected	object	4.56
objected	objects	4.51
objected	objecting	2.89
objecting	object	4.56
objecting	objects	4.51
objecting	objected	3.50
objective	objectives	4.08
objectives	objective	4.36
objects	object	4.56
objects	objected	3.50
objects	objecting	2.89
obsessed	obsessing	2.99
obsessed	obsess	2.90
obsessed	obsesses	2.13
octave	octaves	2.57
odd	oddest	2.60
odd	odder	2.10
odder	odd	4.42
odder	oddest	2.60
offended	offend	3.57
offended	offending	3.43
offended	offends	2.99
offender	offenders	3.79
offer	offered	4.86
offer	offers	4.74
offer	offering	4.60
offered	offer	5.05
offered	offers	4.74
offered	offering	4.60
offering	offer	5.05
offering	offered	4.86
offering	offers	4.74
offering	offerings	3.82
offerings	offering	4.60
offers	offer	5.05
offers	offered	4.86
offers	offering	4.60
offset	offsets	2.91
offset	offsetting	2.87
offset	offsetted	0.00
offsets	offset	3.99
offsets	offsetting	2.87
offsets	offsetted	0.00
offsetted	offset	3.99
offsetted	offsets	2.91
offsetted	offsetting	2.87
oldest	old	5.75
oldest	older	4.92
oldest	elder	4.06
oldest	olds	3.98
oldest	eldest	3.69
olive	olives	3.35
onset	onsets	1.72
onsets	onset	3.72
oozing	ooze	2.80
oozing	oozes	2.63
oozing	oozed	2.34
opens	open	5.48
opens	opening	4.94
opens	opened	4.85
operate	operating	4.75
operate	operated	4.35
operate	operates	4.13
opportunity	opportunities	4.61
oppression	oppressions	2.02
oppressions	oppression	3.79
opt	opted	3.75
opt	opting	3.29
opt	opts	2.73
oral	orals	1.69
orals	oral	4.26
orb	orbs	2.80
orbit	orbits	3.30
orbit	orbiting	3.28
orbit	orbited	2.24
orbited	orbit	4.03
orbited	orbits	3.30
orbited	orbiting	3.28
orbiting	orbit	4.03
orbiting	orbits	3.30
orbiting	orbited	2.24
orbits	orbit	4.03
orbits	orbiting	3.28
orbits	orbited	2.24
orbs	orb	3.26
orc	orcs	3.00
orchestra	orchestras	2.97
orchestras	orchestra	4.01
orchestrate	orchestrated	3.28
orchestrate	orchestrating	2.63
orchestrate	orchestrates	2.00
orchestrated	orchestrate	2.66
orchestrated	orchestrating	2.63
orchestrated	orchestrates	2.00
orchestrates	orchestrated	3.28
orchestrates	orchestrate	2.66
orchestrates	orchestrating	2.63
orchestrating	orchestrated	3.28
orchestrating	orchestrate	2.66
orchestrating	orchestrates	2.00
orcs	orc	3.01
order	ordered	4.74
order	orders	4.73
order	ordering	4.02
ordered	order	5.49
ordered	orders	4.73
ordered	ordering	4.02
ordering	order	5.49
ordering	ordered	4.74
ordering	orders	4.73
ordering	orderings	1.78
orderings	ordering	4.02
orders	order	5.49
orders	ordered	4.74
orders	ordering	4.02
ore	ores	2.97
ores	ore	4.10
organ	organs	4.00
organic	organics	2.80
organics	organic	4.40
organisation	organisations	4.16
organise	organised	4.08
organise	organising	3.49
organise	organises	2.65
organised	organise	3.50
organised	organising	3.49
organised	organises	2.65
organises	organised	4.08
organises	organise	3.50
organises	organising	3.49
organist	organists	2.15
organists	organist	2.91
organize	organized	4.51
organize	organizing	3.97
organize	organizes	3.08
organized	organize	3.98
organized	organizing	3.97
organized	organizes	3.08
organizes	organized	4.51
organizes	organize	3.98
organizes	organizing	3.97
organs	organ	4.14
orgasm	orgasms	3.19
orgies	orgy	3.24
orgies	orgie	1.24
orgy	orgies	2.81
origin	origins	4.04
ornament	ornaments	3.39
ornament	ornamented	2.64
ornament	ornamenting	1.32
ornamental	ornamentals	1.88
ornamentals	ornamental	3.34
ornamented	ornaments	3.39
ornamented	ornament	3.32
ornamented	ornamenting	1.32
ornamenting	ornaments	3.39
ornamenting	ornament	3.32
ornamenting	ornamented	2.64
ornaments	ornament	3.32
ornaments	ornamented	2.64
ornaments	ornamenting	1.32
out	outs	3.86
over	overs	3.56
over	overing	1.09
over	overed	0.00
owl	owls	3.41
own	owned	4.76
own	owns	4.21
own	owning	3.84
pack	packed	4.31
pack	packing	4.06
pack	packs	3.94
packaging	package	4.46
packaging	packages	4.01
packaging	packaged	3.52
packaging	packagings	1.41
packagings	packaging	3.96
packs	pack	4.66
packs	packed	4.31
packs	packing	4.06
pact	pacts	2.61
pacts	pact	3.73
padding	pad	4.01
padding	pads	3.77
padding	padded	3.22
paddy	paddies	2.44
pain	pains	3.84
pain	pained	2.92
pain	paining	1.99
pair	pairs	4.11
pair	paired	3.78
pair	pairing	3.60
paired	pair	4.72
paired	pairs	4.11
paired	pairing	3.60
pairing	pair	4.72
pairing	pairs	4.11
pairing	paired	3.78
pairing	pairings	2.98
pairings	pairing	3.60
pairs	pair	4.72
pairs	paired	3.78
pairs	pairing	3.60
pal	pals	3.56
pal	paled	2.28
pal	paling	2.18
pale	paler	2.87
pale	pales	2.73
pale	paled	2.28
pale	paling	2.18
pale	palest	1.97
paled	pale	4.08
paled	pal	3.99
paled	pals	3.56
paled	paler	2.87
paled	pales	2.73
paled	paling	2.18
paled	palest	1.97
paler	pale	4.08
paler	pales	2.73
paler	paled	2.28
paler	paling	2.18
paler	palest	1.97
pales	pale	4.08
pales	paler	2.87
pales	paled	2.28
pales	paling	2.18
pales	palest	1.97
paling	pale	4.08
paling	pal	3.99
paling	pals	3.56
paling	paler	2.87
paling	pales	2.73
paling	paled	2.28
paling	palest	1.97
pallor	pallors	0.00
palmy	palmier	1.30
palmy	palmiest	0.00
pan	pans	3.48
pan	panned	3.02
pan	panning	2.76
panties	panty	2.97
panties	pantie	1.56
papaw	papaws	0.00
par	pars	2.86
parcel	parcels	3.36
parcel	parceled	1.84
parcel	parcelled	1.70
parcel	parceling	1.34
parcel	parcelling	1.27
parch	parched	2.88
parch	parching	1.31
parch	parches	0.00
pardon	pardoned	3.11
pardon	pardons	2.92
pardon	pardoning	2.42
park	parking	4.47
park	parks	4.33
park	parked	3.91
parked	park	5.16
parked	parking	4.47
parked	parks	4.33
parking	park	5.16
parking	parks	4.33
parking	parked	3.91
parks	park	5.16
parks	parking	4.47
parks	parked	3.91
parley	parleys	1.36
parley	parleyed	1.05
parley	parleying	0.00
parleyed	parley	2.61
parleyed	parleys	1.36
parleyed	parleying	0.00
parleys	parley	2.61
parleys	parleyed	1.05
parleys	parleying	0.00
parlor	parlors	2.69
parlors	parlor	3.34
parlour	parlours	2.29
parlours	parlour	3.14
parodies	parody	3.78
parodies	parodied	2.53
parodies	parodying	2.41
parody	parodies	2.93
parody	parodied	2.53
parody	parodying	2.41
parried	parry	3.44
parried	parrying	1.96
parried	parries	1.84
parries	parry	3.44
parries	parried	2.36
parries	parrying	1.96
parry	parried	2.36
parry	parrying	1.96
parry	parries	1.84
parrying	parry	3.44
parrying	parried	2.36
parrying	parries	1.84
part	parts	5.07
part	parted	3.44
part	parting	3.37
parties	party	5.49
parties	partying	3.49
parties	partied	2.80
partner	partners	4.56
partner	partnered	3.53
partner	partnering	3.34
partners	partner	4.84
partners	partnered	3.53
partners	partnering	3.34
partridge	partridges	2.18
partridges	partridge	3.20
parts	part	5.78
parts	parted	3.44
parts	parting	3.37
party	parties	4.89
party	partying	3.49
party	partied	2.80
passed	pass	5.05
passed	passing	4.63
passed	passes	4.45
passes	pass	5.05
passes	passed	4.92
passes	passing	4.63
passion	passions	3.58
passport	passports	3.52
past	pasts	2.64
pasta	pastas	2.36
pasta	pastae	0.00
paste	pasted	3.02
paste	pasting	2.80
paste	pastes	2.49
pasted	paste	3.91
pasted	pasting	2.80
pasted	pastes	2.49
pastel	pastels	2.72
pastes	paste	3.91
pastes	pasted	3.02
pastes	pasting	2.80
pasting	paste	3.91
pasting	pasted	3.02
pasting	pastes	2.49
pastor	pastors	3.33
pastor	pastored	1.65
pastor	pastoring	1.52
pastored	pastor	4.08
pastored	pastors	3.33
pastored	pastoring	1.52
pastors	pastor	4.08
pastors	pastored	1.65
pastors	pastoring	1.52
pasts	past	5.36
pat	pats	3.32
pat	patting	2.91
pat	patted	2.80
patch	patches	3.86
patch	patched	3.19
patch	patching	2.92
patched	patch	4.20
patched	patches	3.86
patched	patching	2.92
patches	patch	4.20
patches	patched	3.19
patches	patching	2.92
patching	patch	4.20
patching	patches	3.86
patching	patched	3.19
paths	path	4.71
patron	patrons	3.70
patter	patters	1.94
patter	pattering	1.88
patter	pattered	1.25
pattern	patterns	4.41
pattern	patterned	3.25
pattern	patterning	2.74
patties	patty	3.58
patty	patties	2.90
paw	paws	3.43
paw	pawing	2.26
paw	pawed	1.99
pawed	paw	3.48
pawed	paws	3.43
pawed	pawing	2.26
pawing	paw	3.48
pawing	paws	3.43
pawing	pawed	1.99
pawpaw	pawpaws	1.22
paws	paw	3.48
paws	pawing	2.26
paws	pawed	1.99
pay	paid	5.12
pay	paying	4.75
pay	pays	4.26
pay	payed	2.95
pea	peas	3.65
peacock	peacocks	2.71
peak	peaks	3.87
peak	peaked	3.50
peak	peaking	3.12
peaked	peak	4.53
peaked	peaks	3.87
peaked	peaking	3.12
peaking	peak	4.53
peaking	peaks	3.87
peaking	peaked	3.50
peaks	peak	4.53
peaks	peaked	3.50
peaks	peaking	3.12
peas	pea	3.54
peck	pecking	2.88
peck	pecked	2.34
peck	pecks	2.28
pecked	peck	3.46
pecked	pecking	2.88
pecked	pecks	2.28
pecking	peck	3.46
pecking	pecked	2.34
pecking	pecks	2.28
pecks	peck	3.46
pecks	pecking	2.88
pecks	pecked	2.34
pectin	pectins	1.52
pectins	pectin	2.42
pedigree	pedigrees	2.33
pedigrees	pedigree	3.35
pee	peeing	3.24
pee	peed	3.10
pee	pees	2.56
peed	pee	3.96
peed	peeing	3.24
peed	pees	2.56
peeing	pee	3.96
peeing	peed	3.10
peeing	pees	2.56
peek	peeking	2.96
peek	peeked	2.64
peek	peeks	2.60
peeked	peek	3.70
peeked	peeking	2.96
peeked	peeks	2.60
peeking	peek	3.70
peeking	peeked	2.64
peeking	peeks	2.60
peeks	peek	3.70
peeks	peeking	2.96
peeks	peeked	2.64
peel	peeled	3.34
peel	peeling	3.24
peel	peels	2.80
peeled	peel	3.80
peeled	peeling	3.24
peeled	peels	2.80
peeling	peel	3.80
peeling	peeled	3.34
peeling	peels	2.80
peels	peel	3.80
peels	peeled	3.34
peels	peeling	3.24
peep	peeps	3.10
peep	peeping	2.92
peep	peeped	2.41
peeped	peep	3.39
peeped	peeps	3.10
peeped	peeping	2.92
peeping	peep	3.39
peeping	peeps	3.10
peeping	peeped	2.41
peeps	peep	3.39
peeps	peeping	2.92
peeps	peeped	2.41
peer	peers	4.02
peer	peering	2.99
peer	peered	2.66
pees	pee	3.96
pees	peeing	3.24
pees	peed	3.10
peeve	peeves	2.53
peeves	peeve	2.80
peewee	peewees	1.11
peewees	peewee	2.40
peg	pegged	3.07
peg	pegs	2.98
peg	pegging	2.66
pegged	peg	3.49
pegged	pegs	2.98
pegged	pegging	2.66
pegging	peg	3.49
pegging	pegged	3.07
pegging	pegs	2.98
pegs	peg	3.49
pegs	pegged	3.07
pegs	pegging	2.66
pen	pens	3.75
pen	penned	3.38
pen	penning	2.74
penalties	penalty	4.45
penalty	penalties	4.08
pence	penny	4.07
pence	pennies	3.35
pencil	pencils	3.39
pencil	penciled	2.31
pencil	pencilled	2.21
pencil	penciling	1.66
pencil	pencilling	1.52
penciled	pencil	3.95
penciled	pencils	3.39
penciled	pencilled	2.21
penciled	penciling	1.66
penciled	pencilling	1.52
penciling	pencil	3.95
penciling	pencils	3.39
penciling	penciled	2.31
penciling	pencilled	2.21
penciling	pencilling	1.52
pencilled	pencil	3.95
pencilled	pencils	3.39
pencilled	penciled	2.31
pencilled	penciling	1.66
pencilled	pencilling	1.52
pencilling	pencil	3.95
pencilling	pencils	3.39
pencilling	penciled	2.31
pencilling	pencilled	2.21
pencilling	penciling	1.66
pencils	pencil	3.95
pencils	penciled	2.31
pencils	pencilled	2.21
pencils	penciling	1.66
pencils	pencilling	1.52
penguin	penguins	3.67
penned	pen	4.38
penned	pens	3.75
penned	penning	2.74
pennies	penny	4.07
pennies	pence	3.66
penning	pen	4.38
penning	pens	3.75
penning	penned	3.38
penny	pence	3.66
penny	pennies	3.35
pens	pen	4.38
pens	penned	3.38
pens	penning	2.74
pentagon	pentagons	1.74
pentagons	pentagon	3.70
penthouse	penthouses	2.32
penthouses	penthouse	3.31
people	peoples	4.26
people	peopled	2.34
people	peopling	1.90
peopled	people	6.25
peopled	peoples	4.26
peopled	peopling	1.90
peoples	people	6.25
peoples	peopled	2.34
peoples	peopling	1.90
peopling	people	6.25
peopling	peoples	4.26
peopling	peopled	2.34
pep	peps	1.99
pep	pepped	1.45
pep	pepping	1.32
pepped	pep	3.52
pepped	peps	1.99
pepped	pepping	1.32
pepper	peppers	3.66
pepper	peppered	2.78
pepper	peppering	2.11
peppered	pepper	4.14
peppered	peppers	3.66
peppered	peppering	2.11
peppering	pepper	4.14
peppering	peppers	3.66
peppering	peppered	2.78
peppers	pepper	4.14
peppers	peppered	2.78
peppers	peppering	2.11
pepping	pep	3.52
pepping	peps	1.99
pepping	pepped	1.45
peppy	peppier	1.10
peppy	peppiest	0.00
peps	pep	3.52
peps	pepped	1.45
peps	pepping	1.32
perfect	perfected	3.30
perfect	perfecting	3.04
perfect	perfects	2.27
perfected	perfect	5.20
perfected	perfecting	3.04
perfected	perfects	2.27
perfecting	perfect	5.20
perfecting	perfected	3.30
perfecting	perfects	2.27
perfects	perfect	5.20
perfects	perfected	3.30
perfects	perfecting	3.04
perform	performed	4.68
perform	performing	4.56
perform	performs	3.97
performer	performers	3.88
perimeter	perimeters	2.35
permitted	permit	4.22
permitted	permits	3.94
permitted	permitting	3.46
perplex	perplexed	3.05
perplex	perplexing	2.91
perplex	perplexes	1.83
perplexed	perplexing	2.91
perplexed	perplex	1.88
perplexed	perplexes	1.83
perplexes	perplexed	3.05
perplexes	perplexing	2.91
perplexes	perplex	1.88
perplexing	perplexed	3.05
perplexing	perplex	1.88
perplexing	perplexes	1.83
person	persons	4.43
personalities	personality	4.55
perspective	perspectives	3.89
perspectives	perspective	4.56
pessimist	pessimists	2.25
pessimists	pessimist	2.67
pest	pests	3.41
pests	pest	3.64
pet	pets	4.08
pet	petting	3.05
pet	petted	2.43
peter	peters	3.70
peter	petered	2.23
peter	petering	1.60
petered	peter	4.88
petered	peters	3.70
petered	petering	1.60
petering	peter	4.88
petering	peters	3.70
petering	petered	2.23
peters	peter	4.88
peters	petered	2.23
peters	petering	1.60
petite	petites	2.12
pets	pet	4.45
pets	petting	3.05
pets	petted	2.43
petted	pet	4.45
petted	pets	4.08
petted	petting	3.05
pettier	petty	4.07
pettier	pettiest	1.71
pettiest	petty	4.07
pettiest	pettier	1.27
petting	pet	4.45
petting	pets	4.08
petting	petted	2.43
petty	pettiest	1.71
petty	pettier	1.27
phlox	phloxes	0.00
phloxes	phlox	2.35
phobia	phobias	2.66
photo	photos	4.83
photograph	photographs	4.34
photograph	photographed	3.72
photograph	photographing	3.19
phrase	phrases	3.89
phrase	phrasing	2.98
phrase	phrased	2.77
phrased	phrase	4.30
phrased	phrases	3.89
phrased	phrasing	2.98
phrases	phrase	4.30
phrases	phrasing	2.98
phrases	phrased	2.77
pick	picked	4.72
pick	picking	4.44
pick	picks	4.24
picky	pickier	1.73
picky	pickiest	1.60
picture	pictures	4.92
picture	pictured	3.79
picture	picturing	2.94
pie	pies	3.58
piece	pieces	4.72
piece	pieced	2.77
piece	piecing	2.67
pieced	piece	5.04
pieced	pieces	4.72
pieced	piecing	2.67
pieces	piece	5.04
pieces	pieced	2.77
pieces	piecing	2.67
piecing	piece	5.04
piecing	pieces	4.72
piecing	pieced	2.77
pier	piers	3.51
piers	pier	3.82
pies	pie	4.19
pike	pikes	2.75
pikes	pike	3.68
pile	piles	3.59
pile	piled	3.41
pile	piling	3.30
piled	pile	4.14
piled	piles	3.59
piled	piling	3.30
piles	pile	4.14
piles	piled	3.41
piles	piling	3.30
piling	pile	4.14
piling	piles	3.59
piling	piled	3.41
pillar	pillars	3.62
pillar	pillared	2.01
pillar	pillaring	0.00
pin	pins	3.80
pin	pinned	3.66
pin	pinning	3.13
pint	pints	3.22
pints	pint	3.66
pique	piqued	2.73
pique	piques	1.98
pique	piquing	1.47
piqued	pique	2.93
piqued	piques	1.98
piqued	piquing	1.47
piques	pique	2.93
piques	piqued	2.73
piques	piquing	1.47
piquing	pique	2.93
piquing	piqued	2.73
piquing	piques	1.98
pissed	piss	4.17
pissed	pissing	3.58
pissed	pisses	3.48
pistol	pistols	3.46
pit	pits	3.72
pit	pitted	3.16
pit	pitting	3.00
pitch	pitched	3.84
pitch	pitching	3.75
pitch	pitches	3.64
pitched	pitch	4.43
pitched	pitching	3.75
pitched	pitches	3.64
pitcher	pitchers	3.44
pitches	pitch	4.43
pitches	pitched	3.84
pitches	pitching	3.75
pitching	pitch	4.43
pitching	pitched	3.84
pitching	pitches	3.64
pitied	pity	3.98
pitied	pitying	2.45
pitied	pities	1.92
pities	pity	3.98
pities	pitied	2.51
pities	pitying	2.45
piton	pitons	1.80
pits	pit	4.27
pits	pitted	3.16
pits	pitting	3.00
pity	pitied	2.51
pity	pitying	2.45
pity	pities	1.92
pitying	pity	3.98
pitying	pitied	2.51
pitying	pities	1.92
pixel	pixels	3.49
pixie	pixies	2.79
pixies	pixie	3.15
pixies	pixy	1.79
pizza	pizzas	3.34
place	places	5.03
place	placed	4.85
place	placing	4.17
placed	place	5.71
placed	places	5.03
placed	placing	4.17
places	place	5.71
places	placed	4.85
places	placing	4.17
placing	place	5.71
placing	places	5.03
placing	placed	4.85
plaid	plaids	1.93
plaids	plaid	3.33
plain	plains	3.89
plain	plainer	2.20
plain	plainest	1.76
plainer	plain	4.43
plainer	plains	3.89
plainer	plainest	1.76
plains	plain	4.43
plains	plainer	2.20
plains	plainest	1.76
plan	plans	5.01
plan	planning	4.90
plan	planned	4.69
planned	plan	5.29
planned	plans	5.01
planned	planning	4.90
plant	plants	4.71
plant	planted	4.04
plant	planting	3.81
planted	plant	4.89
planted	plants	4.71
planted	planting	3.81
planting	plant	4.89
planting	plants	4.71
planting	planted	4.04
planting	plantings	2.85
plants	plant	4.89
plants	planted	4.04
plants	planting	3.81
plaque	plaques	3.18
plaque	plaqueing	0.00
plaque	plaqued	0.00
plaque	plaquing	0.00
plaqued	plaque	3.69
plaqued	plaques	3.18
plaqued	plaqueing	0.00
plaqued	plaquing	0.00
plaqueing	plaque	3.69
plaqueing	plaques	3.18
plaqueing	plaqued	0.00
plaqueing	plaquing	0.00
plaques	plaque	3.69
plaques	plaqueing	0.00
plaques	plaqued	0.00
plaques	plaquing	0.00
plaquing	plaque	3.69
plaquing	plaques	3.18
plaquing	plaqueing	0.00
plaquing	plaqued	0.00
plate	plates	4.22
plate	plated	3.45
plate	plating	3.14
plates	plate	4.55
plates	plated	3.45
plates	plating	3.14
platform	platforms	4.19
platforms	platform	4.67
play	playing	5.37
play	played	5.23
play	plays	4.84
played	play	5.61
played	playing	5.37
played	plays	4.84
player	players	5.30
players	player	5.19
playing	play	5.61
playing	played	5.23
playing	plays	4.84
playoff	playoffs	4.21
plays	play	5.61
plays	playing	5.37
plays	played	5.23
plea	pleas	3.51
plead	pleaded	3.66
plead	pleading	3.53
plead	pleads	3.16
plead	pled	2.73
pleaded	plead	3.63
pleaded	pleading	3.53
pleaded	pleads	3.16
pleaded	pled	2.73
pleading	pleaded	3.66
pleading	plead	3.63
pleading	pleads	3.16
pleading	pled	2.73
pleading	pleadings	2.40
pleads	pleaded	3.66
pleads	plead	3.63
pleads	pleading	3.53
pleads	pled	2.73
pleas	plea	3.95
pleasant	pleasanter	1.59
pleasant	pleasantest	1.32
pleasanter	pleasant	4.22
pleasanter	pleasantest	1.32
pleasantest	pleasant	4.22
pleasantest	pleasanter	1.59
please	pleased	4.44
please	pleasing	3.75
please	pleases	3.29
pleased	please	5.66
